KoordID,x,y,whinchat,ptarmigan,dipper,elev.birds,prec.birds,temp.birds,est.slope,forest.edge.sum,forest.sum,grassland.sum,water.dist,buildings.sum
533166,533000,166000,0,0,0,594.900024414062,309.659862786649,18.9022555934429,1.61587534724554,9.11703125,15.7775,8.6275,8246.21125123532,30
533182,533000,182000,0,0,0,525.400024414062,235.280625442002,19.121220280415,2.61586695225296,14.50984375,20.61984375,7.01125,4242.64068711928,36
533190,533000,190000,0,0,0,1428.09997558594,447.641485914208,13.6150108537878,3.39528648504461,15.21984375,48.1978125,50.874375,2828.42712474619,4
533198,533000,198000,0,0,0,1139.5,427.393708401475,15.1310361452497,2.14178274040961,16.76109375,54.39703125,44.0509375,3162.27766016838,10
539158,539000,158000,0,0,0,763.5,364.83558217731,17.8717088679011,2.92205820786223,27.44875,58.53828125,8.08390625,8000,105
539174,539000,174000,0,0,0,617.5,326.499358590456,18.6292342476689,4.45778221351088,13.41828125,15.52671875,17.99546875,5000,39
539190,539000,190000,0,0,0,1250.09997558594,336.189311450756,,11.7551947704094,17.7434375,77.6559375,21.82671875,5385.1648071345,17
539198,539000,198000,0,0,1,891,293.239264640505,,6.98864566963843,19.84421875,49.3809375,29.84671875,0,59
545150,545000,150000,0,0,0,728.799987792969,369.758852752828,18.3736698303409,7.69933089663003,1.08390625,16.5084375,24.55359375,2000,82
545166,545000,166000,0,0,0,786.799987792969,347.036160353954,17.7173196096604,1.18618341356144,18.60953125,18.83671875,23.494375,5000,43
545182,545000,182000,0,0,0,466.700012207031,255.737747845405,19.6201926951144,1.28386646291598,20.0734375,25.67015625,4.3209375,2000,44
545190,545000,190000,0,0,0,643.400024414062,240.56160076527,18.5359064837282,10.1347216289369,19.02734375,67.8178125,9.33265625,1414.2135623731,27
545198,545000,198000,0,0,0,1157.69995117188,432.989212814969,14.2491375481191,10.8609297115728,19.5590625,66.7665625,23.21609375,2000,11
545206,545000,206000,0,0,0,1248.09997558594,409.42520106974,14.85135606246,0.848753469686212,20.05609375,85.75875,12.22390625,6000,39
545214,545000,214000,0,0,0,1030.59997558594,433.556257935906,15.8051561034082,10.2825304394719,28.85671875,56.19453125,38.30453125,1000,24
551110,551000,110000,1,0,0,1658.80004882812,494.529585143214,12.3380721266824,15.9669555067879,0.861875,8.70796875,68.946875,10000,0
551158,551000,158000,0,0,1,632.200012207031,248.593877145585,18.7062739122031,2.85869346014173,1.02703125,8.67625,27.72734375,0,62
551174,551000,174000,0,0,0,747.900024414062,288.289405120243,17.9122885157416,1.71980408746339,21.9021875,33.60390625,22.1371875,3162.27766016838,36
551198,551000,198000,0,0,0,642.099975585938,244.148093677246,18.2829717994653,11.2182896662923,10.17046875,66.67109375,9.9303125,2236.06797749979,53
551206,551000,206000,0,0,0,1240.19995117188,459.688561179554,14.1913613023718,3.01752191897523,17.1725,48.22171875,51.24078125,5000,6
551214,551000,214000,1,0,0,1030.80004882812,377.703684034308,15.7467761154276,1.24886270756563,4.67265625,12.22234375,67.65703125,4123.10562561766,66
557118,557000,118000,0,0,0,1198.69995117188,305.365647147664,15.3104096349507,18.3328988003877,26.595,61.4546875,34.6928125,7810.24967590665,34
557134,557000,134000,0,0,0,378.399993896484,264.497545012605,20.5938678637114,3.41704828667192,13.36140625,28.5584375,6.0665625,0,38
557150,557000,150000,0,0,0,747.599975585938,338.114399145838,18.1564787730313,5.29413609751037,14.584375,46.56546875,36.705625,3162.27766016838,23
557166,557000,166000,0,0,0,751.200012207031,338.587442367363,17.8585694365116,2.32668205322016,11.66859375,14.59140625,50.15203125,5656.85424949238,61
557182,557000,182000,0,0,0,552.5,237.896628449673,19.0898215468172,2.9677636071836,26.654375,41.45703125,6.644375,2236.06797749979,25
557206,557000,206000,0,0,0,760.400024414062,293.93566040182,17.3970301171694,1.94582964415358,10.47640625,43.49421875,17.02,4000,22
557214,557000,214000,0,0,0,1260,490.259865274668,,5.2650972484126,35.03671875,53.8975,44.209375,3162.27766016838,8
557222,557000,222000,0,0,1,845.299987792969,418.769267915445,16.4493143091891,3.33977848821987,14.25,45.22921875,52.6784375,2000,13
563110,563000,110000,1,0,1,1925,354.342630420001,11.3097389410904,2.52863255601938,0,15.3759375,38.14984375,0,1
563126,563000,126000,0,0,0,388.700012207031,264.342500958373,20.6700833156886,1.1364745421154,10.10640625,23.7928125,6.6790625,0,71
563142,563000,142000,0,0,0,1284.40002441406,479.088136090294,14.1332707626369,18.6324522899608,28.49859375,62.91765625,26.46421875,4123.10562561766,8
563158,563000,158000,0,0,0,1344.40002441406,458.682573115269,14.7749037479532,6.43350512001141,22.12875,56.4946875,43.5053125,1000,0
563174,563000,174000,0,0,0,699.799987792969,286.86804457464,18.2690067773607,2.1165520815214,4.6528125,5.68484375,31.1709375,6403.12423743285,61
563190,563000,190000,0,0,0,440.700012207031,250.38815172212,19.7,0.194894529980239,0,1.0721875,1.575,0,18
563206,563000,206000,0,0,0,524.099975585938,286.03402153841,18.8422473505347,10.5681538833484,6.62359375,41.96703125,3.65359375,1000,97
563214,563000,214000,0,0,0,964.900024414062,324.073154059699,16.2261616758763,6.98877294833739,10.28609375,74.22640625,20.82046875,5000,47
563222,563000,222000,0,0,0,1193.80004882812,480.257247401224,14.7835467442065,3.28191539908689,16.445625,17.143125,78.02421875,1414.2135623731,18
563230,563000,230000,1,0,0,969,483.524545264965,15.9817156506637,5.67526430836396,9.48828125,29.9365625,41.02796875,1414.2135623731,38
563246,563000,246000,0,0,0,815.5,435.918723100253,,6.10334292725179,27.19828125,38.52578125,56.59828125,2828.42712474619,8
569102,569000,102000,0,0,0,886.900024414062,212.085454049983,17.4586945622224,20.3650594256844,23.5534375,83.1546875,6.254375,1000,32
569118,569000,118000,0,0,0,1496.5,407.75703965857,14.548227495059,28.2775573409681,37.30375,65.51484375,28.31265625,2000,12
569134,569000,134000,0,0,0,1188.59997558594,275.533011274972,15.6576888311339,13.828107268772,23.11328125,52.336875,34.955,7071.06781186548,59
569150,569000,150000,0,0,0,931.400024414062,255.553423997832,16.9819534229634,13.1902206995549,17.125,42.02625,52.76,1000,29
569166,569000,166000,0,0,0,919.900024414062,310.707984343885,,5.08795997314088,10.22140625,16.83703125,70.01296875,4123.10562561766,64
569182,569000,182000,0,0,0,612,335.086485226859,,0.568802957119128,2.77359375,4.9175,15.26015625,5656.85424949238,39
569198,569000,198000,0,0,0,539.200012207031,336.367885879864,,1.87573825615189,17.98328125,27.24859375,8.6275,1414.2135623731,51
569214,569000,214000,0,0,0,1043.59997558594,318.823974472369,,3.77439607733601,11.80515625,66.74015625,19.84671875,4123.10562561766,3
569222,569000,222000,0,0,0,1031.5,410.621962608008,15.9948035374691,13.1070999302066,26.10578125,58.36765625,31.75734375,1000,16
569230,569000,230000,0,0,0,1024,403.904420013733,15.744020579383,0.719757389571225,10.541875,26.33234375,46.03296875,5099.01951359279,11
569238,569000,238000,0,0,0,801.799987792969,409.453639632959,16.8031171709655,11.6268333935584,40.08015625,66.2709375,25.77578125,1000,24
569254,569000,254000,0,0,0,577.099975585938,316.798247214064,18.4211859414139,3.75821096659102,16.995625,39.50328125,31.085,9848.8578017961,17
575094,575000,94000,1,0,0,1177.69995117188,164.33940858133,15.9206185726436,10.9715962208417,33.90875,68.194375,19.20125,2828.42712474619,17
575110,575000,110000,0,0,0,489.600006103516,162.532861315647,20.0494090530418,13.4604279782555,14.55890625,18.75859375,3.15234375,1000,104
575126,575000,126000,0,0,0,1536.30004882812,388.775521919459,13.3975690988631,11.2364837572935,25.7109375,41.5028125,48.73796875,10770.329614269,8
575142,575000,142000,0,0,1,1185.90002441406,316.066827215448,15.5474370771353,8.51645850819696,31.349375,47.30640625,48.9484375,3000,10
575158,575000,158000,0,0,0,1127,489.616664843973,15.1867740593362,15.7586731784883,32.1071875,47.95125,49.9278125,1414.2135623731,11
575174,575000,174000,0,0,1,734.299987792969,396.158885266922,18.0056959050137,5.12587656441567,23.57671875,29.23640625,26.98265625,0,56
575190,575000,190000,0,0,0,569.299987792969,351.229410571674,,1.38496162594899,3.16703125,4.041875,13.56046875,2828.42712474619,97
575206,575000,206000,0,0,0,489.299987792969,362.88390308213,19.2001695878449,2.2213717352053,3.60078125,4.97578125,12.53546875,4000,77
575214,575000,214000,0,0,0,684.799987792969,297.688147544539,18.1623642855518,12.7854807022705,29.6478125,68.82171875,2.83703125,1000,28
575222,575000,222000,0,0,0,1240.90002441406,406.440853663439,14.2736135107618,1.38392840345072,19.72203125,52.79328125,46.08578125,3605.55127546399,2
575230,575000,230000,0,0,0,902.799987792969,358.959572888647,16.1658426481885,2.31822889288589,8.245625,14.52984375,39.9146875,0,56
575238,575000,238000,0,0,0,958.799987792969,410.062773424109,16.2416781392525,3.06740298902244,16.301875,43.63703125,44.9146875,2828.42712474619,12
575246,575000,246000,0,0,0,678.400024414062,382.847789079996,17.3997753586368,7.78364154516214,27.97421875,43.9675,46.503125,1000,6
575254,575000,254000,0,0,0,509.100006103516,349.593563529614,18.7,1.06211483683489,18.92796875,41.80890625,14.16265625,8544.00374531753,37
581086,581000,86000,1,0,0,1797.59997558594,207.381347099131,12.2222939640258,4.10732509397256,0.98109375,20.6921875,49.6609375,0,2
581102,581000,102000,0,0,0,1275.09997558594,214.940412765575,15.6220601661573,21.2183693939647,19.0153125,76.24203125,19.4128125,1000,41
581118,581000,118000,0,0,0,1202,183.139734548374,16.3005142217757,19.4822123456896,20.50671875,84.21171875,6.42171875,4123.10562561766,36
581134,581000,134000,1,0,0,1726.09997558594,382.650937152062,12.2474453048984,12.3086501134057,13.17421875,32.4125,61.3278125,5830.9518948453,9
581150,581000,150000,1,0,0,1236,343.485332549577,14.9753203375665,6.56727448880175,10.43890625,39.88859375,55.8396875,2000,17
581166,581000,166000,1,0,1,973,434.893603932409,16.0758493855874,1.79901460523721,28.8265625,50.4578125,43.34828125,7211.10255092798,7
581182,581000,182000,0,0,0,714.200012207031,398.186807124463,,1.97781860429213,17.1234375,20.265,28.1734375,2000,43
581198,581000,198000,0,0,1,501.799987792969,303.314057249835,19.2943848878555,0.845611741827637,14.040625,19.7571875,15.61296875,3162.27766016838,59
581214,581000,214000,0,0,0,429,322.69589735303,,2.02086756476273,0.8896875,5.19359375,7.42421875,0,59
581222,581000,222000,0,0,0,743.099975585938,313.400644308578,17.0862991900406,7.36449569070976,14.29875,45.340625,37.43390625,3605.55127546399,24
581230,581000,230000,0,0,1,813.299987792969,319.992828000157,17.1211768698588,0.887774543689079,3.8603125,7.88234375,29.07171875,1414.2135623731,58
581238,581000,238000,0,0,0,871.200012207031,350.79589692769,16.7220957219806,6.86865691878229,16.228125,87.03359375,12.7559375,5000,4
581246,581000,246000,0,0,0,632.5,427.152308660628,17.4598985058399,6.43305740601908,19.77203125,76.3484375,21.3709375,2000,3
587094,587000,94000,0,1,0,2718.5,277.626393282473,7.1365981132214,14.5847385670288,0,0,14.9675,3605.55127546399,0
587110,587000,110000,1,0,0,1702.5,269.528661734264,12.708895884425,20.9625616148364,15.71625,58.3471875,33.5290625,4472.13595499958,14
587126,587000,126000,0,1,0,2227.39990234375,344.038288473621,9.42652046872839,4.43202207944463,0,0.01734375,62.57078125,5000,1
587142,587000,142000,1,0,1,1168.09997558594,324.147002472199,15.4238334606962,8.42164048756664,16.52265625,54.18359375,43.8075,0,32
587158,587000,158000,0,0,0,1795.30004882812,493.566074328014,,7.68745621249352,17.9240625,34.29484375,46.80421875,8000,15
587174,587000,174000,0,0,0,1098.69995117188,464.798191298923,,13.4248773680724,3.99328125,94.34890625,4.3225,10630.1458127346,24
587190,587000,190000,0,0,1,623.5,355.946574770631,,0.498513946695537,6.01546875,19.654375,17.44828125,5000,80
587206,587000,206000,0,0,0,600.200012207031,399.010535243851,,5.02637285856854,27.35140625,45.6378125,11.67265625,1000,37
587222,587000,222000,0,0,1,445,276.098426859498,,2.88971727618113,5.85375,11.17625,0.59234375,0,205
587230,587000,230000,0,0,0,889,408.043616750301,,15.0249701290032,11.27015625,79.5734375,16.04296875,1000,38
587238,587000,238000,0,0,0,762.5,375.180536040859,,9.77323075541534,12.44125,81.95625,15.30203125,6000,13
587246,587000,246000,0,0,0,666.599975585938,359.59579065598,17.7261133440425,8.37286518582349,29.7384375,47.89953125,25.36015625,7000,16
593086,593000,86000,0,1,0,2493.80004882812,188.78498215525,8.11424706870555,15.3524177509466,0,0,18.37359375,1000,0
593118,593000,118000,0,0,0,520.599975585938,178.903779351537,19.7036088134786,12.1006087173972,16.86984375,21.9690625,5.93671875,0,151
593150,593000,150000,1,0,0,1939.30004882812,520.156431745888,11.5256111196804,5.83205474512494,16.27953125,18.3003125,79.56421875,3000,1
593166,593000,166000,0,0,0,1880.80004882812,523.674622244249,11.1325545503939,1.06055219229843,0.1771875,3.944375,76.13578125,3605.55127546399,0
593182,593000,182000,0,0,0,933.599975585938,457.98520673282,16.8778332998845,4.13025644698315,11.2284375,19.645625,62.614375,14000,24
593198,593000,198000,0,0,0,605.099975585938,344.699879710782,18.6910701318601,3.01304419094569,0.98109375,3.51,6.88421875,3000,50
593214,593000,214000,0,0,0,543.599975585938,407.614764206281,18.8660761438285,1.53085307052411,23.6925,56.14296875,10.725,6324.55532033676,47
593230,593000,230000,1,0,0,1249.19995117188,460.298597818148,14.8670113154257,8.80164346076095,18.67484375,44.50578125,53.81796875,1414.2135623731,8
593238,593000,238000,0,0,0,907.299987792969,382.663934452388,15.7380982696987,8.30855257422907,23.14640625,62.84625,36.185625,2000,11
593246,593000,246000,0,0,1,427,259.117201249771,19.2860860143657,3.82482872498824,2.2515625,7.68703125,10.85203125,1000,195
599110,599000,110000,0,1,0,1982.80004882812,236.965420127662,11.3128373527293,25.6115836083593,8.46625,68.54328125,21.316875,1414.2135623731,5
599126,599000,126000,0,0,0,891.200012207031,178.061111313079,17.5750673919051,6.34314312963912,19.863125,52.02859375,28.769375,3162.27766016838,82
599142,599000,142000,0,0,0,1437.90002441406,287.665294055321,14.0834649281413,14.691587609883,31.95515625,46.69203125,49.55390625,1000,37
599158,599000,158000,0,0,0,1797.59997558594,580.314487605303,11.6052801210468,1.05887868822378,1.544375,16.860625,74.78125,4000,5
599174,599000,174000,0,0,1,1387.90002441406,557.598868669935,13.8019788694734,6.69995426756081,23.68359375,27.1665625,66.89390625,7000,3
599190,599000,190000,0,0,0,853.299987792969,447.867244098999,17.2211131161917,3.11959970565509,14.62515625,22.13375,46.66375,6708.20393249937,22
599206,599000,206000,0,0,0,596,309.289152882402,18.6343835992799,1.0822563536819,14.73296875,25.22671875,9.86453125,2236.06797749979,125
599222,599000,222000,0,0,0,552.400024414062,438.066362138491,18.7,2.14731151808592,21.086875,79.10234375,4.06046875,1414.2135623731,37
599230,599000,230000,0,0,0,805,344.99376158652,16.6767927631246,15.8797195544676,15.8109375,86.68890625,10.111875,4000,11
599238,599000,238000,0,0,0,1034.30004882812,453.462319916135,15.4374744859205,15.5970343571625,46.009375,79.53859375,18.00171875,3162.27766016838,21
599246,599000,246000,0,0,0,646.099975585938,412.071084675654,17.618143051375,9.78885217012843,10.266875,85.81328125,10.4875,3000,2
599254,599000,254000,0,0,0,770,362.9782280347,17.3741621318198,3.53953643929407,12.42875,82.92078125,12.87375,4123.10562561766,5
605102,605000,102000,0,0,0,1883.59997558594,181.626283503512,12.3017111706233,18.1151068045643,30.17859375,77.31984375,11.92328125,0,36
605118,605000,118000,1,0,1,1631.09997558594,258.105401810826,12.4991527230497,12.0915027879147,18.05671875,82.47296875,15.4403125,5830.9518948453,7
605134,605000,134000,0,0,0,2923.80004882812,333.876079653248,6.5965722658359,10.9726505831226,0,0,1.155625,6082.76253029822,0
605150,605000,150000,0,1,0,2229.10009765625,558.364515465291,9.25447013307383,2.84258909687678,0,0,37.58453125,6324.55532033676,0
605166,605000,166000,0,0,0,991.799987792969,416.12918794553,16.6659286863057,17.7176738195807,23.7096875,42.04265625,56.94359375,1000,21
605182,605000,182000,0,0,1,621.400024414062,305.443609081999,18.690566278812,6.89229542996882,6.61703125,11.31,33.78546875,4123.10562561766,51
605198,605000,198000,0,0,0,606.400024414062,401.322866018093,18.5348800651216,3.7177832825561,20.061875,33.689375,9.294375,2000,118
605214,605000,214000,0,0,0,516.400024414062,320.391548353214,19.0055759721707,1.1071187497348,10.71765625,18.0259375,16.306875,3605.55127546399,74
605230,605000,230000,0,0,0,517.400024414062,338.195594357998,18.863922016237,4.01682782156226,7.2721875,15.300625,9.67953125,2236.06797749979,211
605238,605000,238000,1,0,0,1021.90002441406,437.740322070378,15.8593478218809,4.7339141566862,33.7609375,68.05,31.3,9055.38513813742,7
605246,605000,246000,0,0,0,798.5,415.094600080904,17.1454294965502,1.78663775727534,19.5428125,71.53625,22.85359375,4123.10562561766,43
605254,605000,254000,0,0,0,456.299987792969,263.803869331265,18.847113470923,4.3140379128716,20.92546875,76.04140625,11.5046875,1000,73
605262,605000,262000,0,0,0,381.899993896484,258.416893277074,19.4973383200588,1.70528639659532,17.4603125,18.48921875,1.0346875,7071.06781186548,78
611110,611000,110000,0,1,0,2751.80004882812,276.820396627909,6.813375354069,5.67775858650283,0,0,81.61296875,1414.2135623731,1
611126,611000,126000,0,0,0,948.900024414062,220.974625432398,17.2765256337037,29.7328880063171,20.9940625,88.3871875,1.8028125,1414.2135623731,6
611142,611000,142000,0,1,0,2451.5,500.593339436627,7.86731599175843,12.7108121434461,0,0,39.3153125,1414.2135623731,0
611158,611000,158000,0,1,0,2095.5,567.731447990769,10.2382758991043,15.7690769481584,0.12796875,2.08953125,79.8115625,5000,1
611174,611000,174000,0,0,0,646,374.844473815482,18.620897722223,4.05557163310561,10.3934375,18.0534375,30.40359375,1000,55
611190,611000,190000,0,0,0,664.400024414062,413.540192888153,18.4354331438288,3.67426561995507,20.22875,24.843125,10.77140625,2828.42712474619,53
611206,611000,206000,0,0,0,742.299987792969,440.562047314298,17.8758730452454,2.60991395160691,15.81234375,23.98953125,47.179375,4123.10562561766,13
611222,611000,222000,0,0,0,463.600006103516,344.599523484097,19.2938103306886,0.402143018973106,26.0603125,49.67734375,4.62015625,2828.42712474619,119
611238,611000,238000,0,0,1,526.200012207031,270.416827400578,18.4315866187046,4.39618843802923,18.75,28.16125,25.8390625,7000,37
611246,611000,246000,0,0,0,751.099975585938,377.188868967231,17.4641778119382,7.53294569048823,31.0684375,51.27625,43.67453125,8000,11
611254,611000,254000,0,0,0,324.899993896484,302.953797494854,19.3733838116317,2.62195809598901,15.62203125,35.60015625,21.4428125,0,53
611270,611000,270000,0,0,0,249.600006103516,248.195304332342,20.2,0.182880977104043,0,0,0,0,229
617118,617000,118000,0,0,0,2644.60009765625,267.019324283285,7.03726564926441,2.61446739525218,0,0,60.20546875,10000,0
617134,617000,134000,0,0,0,2403.10009765625,342.58358667632,8.42471849191901,9.35751186539365,0,0,88.05984375,5099.01951359279,8
617150,617000,150000,0,0,0,1314.5,303.267662594354,14.6817813481857,19.2794783125316,25.79484375,52.45328125,26.419375,0,52
617166,617000,166000,0,0,0,1384,468.448368706637,14.6203973304198,29.7049951453671,24.2140625,63.33140625,18.19859375,1000,11
617182,617000,182000,0,0,0,795.700012207031,455.321802865579,17.6731570165363,3.93900912433927,20.19046875,20.285,44.44515625,4242.64068711928,48
617198,617000,198000,0,0,0,897.700012207031,484.093444786496,16.8576346542282,1.32359854523807,7.274375,10.71734375,42.95,5000,29
617214,617000,214000,0,0,0,692.700012207031,447.00845841513,,2.15843722708984,16.809375,22.62421875,30.05421875,3605.55127546399,32
617230,617000,230000,0,0,0,463.200012207031,367.99255711269,,1.49393105835358,25.0859375,61.8975,5.768125,1000,81
617238,617000,238000,0,0,0,791,366.41169339945,17.0417771166056,14.6226338446595,9.61765625,82.92484375,8.2425,7000,17
617246,617000,246000,0,0,0,1025.40002441406,435.988104580124,15.6434523060728,5.16865509194224,47.79640625,58.50390625,40.97875,9433.9811320566,9
617254,617000,254000,0,0,0,517.900024414062,285.546816606026,18.6210909719481,5.50684536299788,15.950625,28.3084375,22.25640625,5000,70
617262,617000,262000,0,0,0,421.600006103516,324.832767382349,19.2526993371229,5.46057971658243,24.76765625,50.94046875,24.47828125,2000,84
623094,623000,94000,1,0,0,1995.69995117188,170.588698269222,11.5474152645539,19.2284777151176,26.074375,57.74828125,29.98078125,1000,32
623110,623000,110000,0,1,0,3120,216.714643580583,4.24488575233174,9.68237641675857,0,0,0.51734375,3605.55127546399,1
623126,623000,126000,0,0,0,1569.5,240.541443503863,13.9219177341144,25.4771508087526,17.67203125,91.50890625,7.91609375,2000,18
623158,623000,158000,0,0,0,1238.90002441406,523.664115168674,14.4621352440346,17.207666009606,42.070625,57.85140625,32.863125,6324.55532033676,10
623174,623000,174000,0,0,0,1331.5,586.5335142451,14.2734323708756,15.6647171052683,23.91828125,39.19765625,54.06203125,2828.42712474619,19
623190,623000,190000,0,0,0,834.599975585938,383.884581753216,17.0265808723934,3.62263952736404,30.0478125,37.28453125,46.69234375,3605.55127546399,24
623206,623000,206000,0,0,1,721.200012207031,447.146399501247,17.7401573474257,1.91716906245747,20.04140625,24.33453125,42.35234375,2236.06797749979,32
623222,623000,222000,0,0,0,613.599975585938,426.161558830998,18.2565042353682,2.81760565922347,22.2690625,22.36125,41.57140625,6324.55532033676,24
623238,623000,238000,0,0,1,447.799987792969,274.512892045766,19.150975489399,5.32436912246136,7.3678125,24.52828125,2.7390625,5000,47
623246,623000,246000,0,0,1,624.200012207031,320.896740360353,17.4033509195721,5.62710330943384,28.670625,63.66671875,31.74640625,10630.1458127346,21
623254,623000,254000,0,0,0,478.5,294.878698956051,18.9680219230212,3.79640841955585,29.1678125,49.28796875,26.66671875,10770.329614269,83
623262,623000,262000,0,0,0,378.600006103516,316.768414546436,19.475664322714,3.4707275137893,8.74515625,13.48234375,30.35484375,3000,68
629118,629000,118000,1,0,0,1670.40002441406,132.178835347609,13.1251479941342,27.7017115295729,16.7803125,44.37640625,42.55125,1000,24
629166,629000,166000,0,0,0,1680.80004882812,533.611814195671,14.2279493980606,16.2979443568212,34.063125,70.553125,20.1053125,2000,16
629182,629000,182000,0,0,0,1207.69995117188,496.901787728981,15.1685757374046,6.89317811221497,39.98984375,44.49890625,50.89703125,3000,8
629198,629000,198000,0,0,1,777.5,453.897594837321,17.4343504313533,5.92612540080043,22.23234375,31.78109375,49.0525,5000,26
629214,629000,214000,0,0,0,700.400024414062,363.406535588198,17.7360108593869,1.55228724282601,1.06765625,11.3153125,57.15671875,12041.5945787923,37
629230,629000,230000,0,0,0,493.5,338.905893826419,18.9957924952845,0.731144564718542,15.8815625,72.8815625,2.04796875,4000,60
629246,629000,246000,0,0,0,823.799987792969,336.418224916335,16.9239676587519,2.40050121977565,26.44625,44.818125,50.8553125,6000,6
629254,629000,254000,0,0,0,613.099975585938,361.889173575277,18.3301855620385,2.3171430973287,21.15671875,56.2615625,12.268125,10000,34
629262,629000,262000,0,0,0,441.799987792969,340.056835455199,,3.61626922301418,25.966875,43.4071875,19.231875,5385.1648071345,37
635110,635000,110000,0,0,0,2800.89990234375,221.037971632883,,29.4382812045576,0,0.02015625,28.79375,2000,0
635126,635000,126000,0,0,0,1065.69995117188,155.508731357009,,16.6412155165004,43.54921875,82.2415625,3.79546875,1000,96
635142,635000,142000,0,1,0,2420.39990234375,382.380571266044,7.60034119719695,29.2180732530908,0,0.12140625,13.27859375,13453.6240470737,0
635158,635000,158000,1,0,0,1591.80004882812,317.156093628531,14.5466354856644,24.9187821786519,22.31109375,41.2584375,45.8234375,6000,48
635174,635000,174000,0,0,0,1433.40002441406,428.546088655998,13.7331495640358,19.8545662510299,28.195,66.848125,28.01359375,2000,12
635190,635000,190000,0,0,0,839.400024414062,377.490213910635,17.2982536130319,3.51771815712553,25.33828125,34.6234375,57.77578125,5385.1648071345,40
635206,635000,206000,0,0,0,1145.09997558594,530.425169530315,15.2024062621011,4.24497690626132,28.36828125,71.656875,24.6875,9848.8578017961,4
635222,635000,222000,0,0,0,631.400024414062,359.884801064,18.1105194294308,0.542909545930682,9.37796875,10.715,39.32046875,13152.9464379659,37
635238,635000,238000,0,0,1,424.899993896484,294.782277743716,,1.00758633271395,8.34859375,18.63984375,17.74921875,2236.06797749979,95
